citizen;geo_iso;sex;age_group;age_code;TIME_PERIOD;emigration;immigration;net_migration;population;net_migration_rate
TOTAL;PL;F;From 40 to 44 years;Y40-44;2012;10629.0;6642.0;-3987.0;1175172.0;-0.003392694856582696
TOTAL;PL;F;From 40 to 44 years;Y40-44;2013;12365.0;7077.0;-5288.0;1203491.0;-0.004393884125431765
TOTAL;PL;F;From 40 to 44 years;Y40-44;2014;12205.0;7727.0;-4478.0;1238878.0;-0.0036145609172170304
TOTAL;PL;F;From 40 to 44 years;Y40-44;2015;9967.0;7682.0;-2285.0;1280761.0;-0.0017840955494428702
TOTAL;PL;F;From 40 to 44 years;Y40-44;2016;9283.0;7814.0;-1469.0;1325518.0;-0.0011082459838342444
TOTAL;PL;F;From 40 to 44 years;Y40-44;2017;10419.0;6141.0;-4278.0;1372962.0;-0.0031158910443260628
TOTAL;PL;F;From 40 to 44 years;Y40-44;2018;8905.0;6440.0;-2465.0;1408898.0;-0.0017495943638219374
TOTAL;PL;F;From 40 to 44 years;Y40-44;2019;8487.0;7197.0;-1290.0;1438016.0;-0.0008970692954737639
TOTAL;PL;F;From 40 to 44 years;Y40-44;2020;7162.0;7813.0;651.0;1464473.0;0.0004445285095730683
TOTAL;PL;F;From 45 to 49 years;Y45-49;2010;6909.0;3106.0;-3803.0;1265877.0;-0.003004241328343907
TOTAL;PL;F;From 45 to 49 years;Y45-49;2011;7791.0;3502.0;-4289.0;1220134.0;-0.003515187676107706
TOTAL;PL;F;From 45 to 49 years;Y45-49;2012;7998.0;5027.0;-2971.0;1188189.0;-0.0025004439529401467
TOTAL;PL;F;From 45 to 49 years;Y45-49;2013;8886.0;4998.0;-3888.0;1165292.0;-0.003336502782135293
TOTAL;PL;F;From 45 to 49 years;Y45-49;2014;8172.0;5631.0;-2541.0;1146585.0;-0.0022161462080874947
TOTAL;PL;F;From 45 to 49 years;Y45-49;2015;6953.0;5767.0;-1186.0;1139114.0;-0.0010411600594848276
TOTAL;PL;F;From 45 to 49 years;Y45-49;2016;6255.0;4969.0;-1286.0;1145043.0;-0.001123101927176534
TOTAL;PL;F;From 45 to 49 years;Y45-49;2017;6945.0;4673.0;-2272.0;1163060.0;-0.001953467576909188
TOTAL;PL;F;From 45 to 49 years;Y45-49;2018;6106.0;4423.0;-1683.0;1191440.0;-0.0014125763781642382
TOTAL;PL;F;From 45 to 49 years;Y45-49;2019;6003.0;5259.0;-744.0;1228360.0;-0.0006056856296199812
TOTAL;PL;F;From 45 to 49 years;Y45-49;2020;5553.0;5371.0;-182.0;1271175.0;-0.00014317462190493048
TOTAL;PL;F;From 5 to 9 years;Y5-9;2010;4947.0;2227.0;-2720.0;874334.0;-0.0031109392977969517
TOTAL;PL;F;From 5 to 9 years;Y5-9;2011;6371.0;2918.0;-3453.0;869843.0;-0.003969681885121798
TOTAL;PL;F;From 5 to 9 years;Y5-9;2012;6931.0;4473.0;-2458.0;876951.0;-0.0028028932061198403
TOTAL;PL;F;From 5 to 9 years;Y5-9;2013;7992.0;4823.0;-3169.0;900107.0;-0.0035206925398869244
TOTAL;PL;F;From 5 to 9 years;Y5-9;2014;7754.0;5447.0;-2307.0;937699.0;-0.002460277765039741
TOTAL;PL;F;From 5 to 9 years;Y5-9;2015;7430.0;5865.0;-1565.0;974252.0;-0.0016063605720080636
TOTAL;PL;F;From 5 to 9 years;Y5-9;2016;7300.0;6435.0;-865.0;996364.0;-0.0008681566174610885
TOTAL;PL;F;From 5 to 9 years;Y5-9;2017;6160.0;9440.0;3280.0;1000978.0;0.00327679529420227
TOTAL;PL;F;From 5 to 9 years;Y5-9;2018;4768.0;9211.0;4443.0;995771.0;0.0044618692450372624
TOTAL;PL;F;From 5 to 9 years;Y5-9;2019;4444.0;10725.0;6281.0;968936.0;0.006482368288514412
TOTAL;PL;F;From 5 to 9 years;Y5-9;2020;3224.0;7411.0;4187.0;943839.0;0.004436137943017824
TOTAL;PL;F;From 50 to 54 years;Y50-54;2010;5766.0;3018.0;-2748.0;1535285.0;-0.001789895687119981
TOTAL;PL;F;From 50 to 54 years;Y50-54;2011;7550.0;3582.0;-3968.0;1491458.0;-0.00266048390232913
TOTAL;PL;F;From 50 to 54 years;Y50-54;2012;7320.0;5340.0;-1980.0;1435748.0;-0.0013790720934314378
TOTAL;PL;F;From 50 to 54 years;Y50-54;2013;7681.0;5206.0;-2475.0;1367853.0;-0.0018094049579889067
TOTAL;PL;F;From 50 to 54 years;Y50-54;2014;7608.0;6107.0;-1501.0;1303918.0;-0.0011511460076477202
TOTAL;PL;F;From 50 to 54 years;Y50-54;2015;5578.0;4368.0;-1210.0;1245701.0;-0.0009713406347108977
TOTAL;PL;F;From 50 to 54 years;Y50-54;2016;5232.0;3721.0;-1511.0;1200976.0;-0.0012581433767202676
TOTAL;PL;F;From 50 to 54 years;Y50-54;2017;5113.0;3969.0;-1144.0;1170231.0;-0.0009775847674518962
TOTAL;PL;F;From 50 to 54 years;Y50-54;2018;4549.0;2977.0;-1572.0;1148090.0;-0.0013692306352289455
TOTAL;PL;F;From 50 to 54 years;Y50-54;2019;4372.0;3367.0;-1005.0;1131128.0;-0.0008884936099185945
TOTAL;PL;F;From 50 to 54 years;Y50-54;2020;3744.0;3450.0;-294.0;1124707.0;-0.00026140141387934814
TOTAL;PL;F;From 55 to 59 years;Y55-59;2010;4630.0;2419.0;-2211.0;1476134.0;-0.0014978314976824597
TOTAL;PL;F;From 55 to 59 years;Y55-59;2011;5277.0;2892.0;-2385.0;1501318.0;-0.0015886041464899508
TOTAL;PL;F;From 55 to 59 years;Y55-59;2012;5587.0;4285.0;-1302.0;1508876.0;-0.0008628939687555505
TOTAL;PL;F;From 55 to 59 years;Y55-59;2013;5993.0;4623.0;-1370.0;1516174.0;-0.0009035902211751421
TOTAL;PL;F;From 55 to 59 years;Y55-59;2014;6646.0;5057.0;-1589.0;1512969.0;-0.0010502528472163012
TOTAL;PL;F;From 55 to 59 years;Y55-59;2015;4761.0;3534.0;-1227.0;1498648.0;-0.0008187379558108375
TOTAL;PL;F;From 55 to 59 years;Y55-59;2016;4418.0;3194.0;-1224.0;1456073.0;-0.0008406171943302293
TOTAL;PL;F;From 55 to 59 years;Y55-59;2017;4463.0;3712.0;-751.0;1402442.0;-0.0005354945159942444
TOTAL;PL;F;From 55 to 59 years;Y55-59;2018;4074.0;3033.0;-1041.0;1336966.0;-0.0007786286263076249
TOTAL;PL;F;From 55 to 59 years;Y55-59;2019;3203.0;3082.0;-121.0;1275604.0;-9.485702459383947e-05
TOTAL;PL;F;From 55 to 59 years;Y55-59;2020;2381.0;2142.0;-239.0;1220050.0;-0.00019589361091758534
TOTAL;PL;F;From 60 to 64 years;Y60-64;2010;2741.0;1574.0;-1167.0;1150902.0;-0.001013987289969085
TOTAL;PL;F;From 60 to 64 years;Y60-64;2011;3601.0;2160.0;-1441.0;1261267.0;-0.0011425019444732956
TOTAL;PL;F;From 60 to 64 years;Y60-64;2012;3507.0;3268.0;-239.0;1323665.0;-0.00018055928048259944
TOTAL;PL;F;From 60 to 64 years;Y60-64;2013;3858.0;4073.0;215.0;1367883.0;0.00015717718547565837
TOTAL;PL;F;From 60 to 64 years;Y60-64;2014;4452.0;4280.0;-172.0;1399293.0;-0.00012291921706175904
TOTAL;PL;F;From 60 to 64 years;Y60-64;2015;3744.0;2640.0;-1104.0;1424280.0;-0.0007751284859718595
TOTAL;PL;F;From 60 to 64 years;Y60-64;2016;3301.0;2604.0;-697.0;1448614.0;-0.000481149567793767
TOTAL;PL;F;From 60 to 64 years;Y60-64;2017;3605.0;3304.0;-301.0;1456913.0;-0.00020660121778033418
TOTAL;PL;F;From 60 to 64 years;Y60-64;2018;3350.0;3340.0;-10.0;1464670.0;-6.827476496412161e-06
TOTAL;PL;F;From 60 to 64 years;Y60-64;2019;2882.0;2981.0;99.0;1462352.0;6.769915861570949e-05
TOTAL;PL;F;From 60 to 64 years;Y60-64;2020;1697.0;1487.0;-210.0;1448831.0;-0.0001449444414151823
TOTAL;PL;F;From 65 to 69 years;Y65-69;2010;1290.0;867.0;-423.0;781716.0;-0.0005411172343920298
TOTAL;PL;F;From 65 to 69 years;Y65-69;2011;1604.0;1074.0;-530.0;765627.0;-0.0006922430896507045
TOTAL;PL;F;From 65 to 69 years;Y65-69;2012;1685.0;1610.0;-75.0;818296.0;-9.165387585910232e-05
TOTAL;PL;F;From 65 to 69 years;Y65-69;2013;2118.0;2227.0;109.0;900420.0;0.0001210546189555985
TOTAL;PL;F;From 65 to 69 years;Y65-69;2014;2598.0;2612.0;14.0;994845.0;1.4072543964135117e-05
TOTAL;PL;F;From 65 to 69 years;Y65-69;2015;2527.0;1681.0;-846.0;1091736.0;-0.0007749126162368925
TOTAL;PL;F;From 65 to 69 years;Y65-69;2016;2025.0;1582.0;-443.0;1196273.0;-0.0003703168089558153
TOTAL;PL;F;From 65 to 69 years;Y65-69;2017;1856.0;2483.0;627.0;1256026.0;0.000499193488032891
TOTAL;PL;F;From 65 to 69 years;Y65-69;2018;1951.0;2512.0;561.0;1298044.0;0.0004321887393647673
TOTAL;PL;F;From 65 to 69 years;Y65-69;2019;1874.0;2359.0;485.0;1328591.0;0.000365048385846359
TOTAL;PL;F;From 65 to 69 years;Y65-69;2020;1054.0;1153.0;99.0;1352561.0;7.319448069255286e-05
TOTAL;PL;F;From 70 to 74 years;Y70-74;2010;1159.0;547.0;-612.0;817255.0;-0.000748848278689026
TOTAL;PL;F;From 70 to 74 years;Y70-74;2011;1431.0;881.0;-550.0;807921.0;-0.0006807596287260759
TOTAL;PL;F;From 70 to 74 years;Y70-74;2012;1269.0;980.0;-289.0;788852.0;-0.00036635515914265284
TOTAL;PL;F;From 70 to 74 years;Y70-74;2013;1331.0;1518.0;187.0;761995.0;0.0002454084344385462
TOTAL;PL;F;From 70 to 74 years;Y70-74;2014;1415.0;1394.0;-21.0;739277.0;-2.8406131937014135e-05
TOTAL;PL;F;From 70 to 74 years;Y70-74;2015;1352.0;678.0;-674.0;722401.0;-0.0009329998158917278
TOTAL;PL;F;From 70 to 74 years;Y70-74;2016;784.0;609.0;-175.0;707403.0;-0.0002473837402442455
TOTAL;PL;F;From 70 to 74 years;Y70-74;2017;882.0;1172.0;290.0;756901.0;0.00038314125625412045
TOTAL;PL;F;From 70 to 74 years;Y70-74;2018;1028.0;1278.0;250.0;833320.0;0.00030000480007680123
TOTAL;PL;F;From 70 to 74 years;Y70-74;2019;785.0;1075.0;290.0;920928.0;0.00031489975329233123
TOTAL;PL;F;From 70 to 74 years;Y70-74;2020;571.0;702.0;131.0;1009927.0;0.00012971234554576716
TOTAL;PL;F;From 75 to 79 years;Y75-79;2010;788.0;309.0;-479.0;728261.0;-0.0006577312254809745
TOTAL;PL;F;From 75 to 79 years;Y75-79;2011;957.0;456.0;-501.0;721445.0;-0.0006944396315727464
TOTAL;PL;F;From 75 to 79 years;Y75-79;2012;931.0;597.0;-334.0;721005.0;-0.0004632422798732325
TOTAL;PL;F;From 75 to 79 years;Y75-79;2013;936.0;851.0;-85.0;718197.0;-0.00011835192850986568
TOTAL;PL;F;From 75 to 79 years;Y75-79;2014;1216.0;775.0;-441.0;719474.0;-0.0006129477924150143
TOTAL;PL;F;From 75 to 79 years;Y75-79;2015;1078.0;582.0;-496.0;718174.0;-0.0006906404297565771
TOTAL;PL;F;From 75 to 79 years;Y75-79;2016;839.0;512.0;-327.0;711697.0;-0.0004594651937552076
TOTAL;PL;F;From 75 to 79 years;Y75-79;2017;797.0;824.0;27.0;696545.0;3.87627504324918e-05
TOTAL;PL;F;From 75 to 79 years;Y75-79;2018;838.0;911.0;73.0;673707.0;0.00010835570952951357
TOTAL;PL;F;From 75 to 79 years;Y75-79;2019;477.0;635.0;158.0;653627.0;0.00024172808038835605
TOTAL;PL;F;From 75 to 79 years;Y75-79;2020;300.0;316.0;16.0;638265.0;2.506795766648649e-05
TOTAL;PL;F;From 80 to 84 years;Y80-84;2010;565.0;295.0;-270.0;531183.0;-0.0005082993996419313
TOTAL;PL;F;From 80 to 84 years;Y80-84;2011;645.0;321.0;-324.0;545664.0;-0.0005937719915552427
TOTAL;PL;F;From 80 to 84 years;Y80-84;2012;654.0;341.0;-313.0;559552.0;-0.0005593760722864006
TOTAL;PL;F;From 80 to 84 years;Y80-84;2013;726.0;731.0;5.0;571796.0;8.744377365354078e-06
TOTAL;PL;F;From 80 to 84 years;Y80-84;2014;810.0;399.0;-411.0;572535.0;-0.000717860043490791
TOTAL;PL;F;From 80 to 84 years;Y80-84;2015;796.0;446.0;-350.0;574613.0;-0.0006091056067300949
TOTAL;PL;F;From 80 to 84 years;Y80-84;2016;567.0;280.0;-287.0;572429.0;-0.0005013722225813157
TOTAL;PL;F;From 80 to 84 years;Y80-84;2017;601.0;741.0;140.0;575901.0;0.00024309733791050893
TOTAL;PL;F;From 80 to 84 years;Y80-84;2018;767.0;683.0;-84.0;576509.0;-0.00014570457703175492
TOTAL;PL;F;From 80 to 84 years;Y80-84;2019;367.0;576.0;209.0;578973.0;0.00036098401825301006
TOTAL;PL;F;From 80 to 84 years;Y80-84;2020;236.0;209.0;-27.0;579976.0;-4.655365049588259e-05
TOTAL;PL;F;From 85 to 89 years;Y85-89;2014;527.0;254.0;-273.0;326422.0;-0.0008363406878212866
TOTAL;PL;F;From 85 to 89 years;Y85-89;2015;390.0;209.0;-181.0;340662.0;-0.0005313184329335236
TOTAL;PL;F;From 85 to 89 years;Y85-89;2016;373.0;279.0;-94.0;353201.0;-0.00026613741184198234
TOTAL;PL;F;From 85 to 89 years;Y85-89;2017;324.0;429.0;105.0;365898.0;0.0002869652198153584
TOTAL;PL;F;From 85 to 89 years;Y85-89;2018;377.0;378.0;1.0;375718.0;2.661570646069659e-06
TOTAL;PL;F;From 85 to 89 years;Y85-89;2019;290.0;341.0;51.0;377134.0;0.0001352304485938685
TOTAL;PL;F;From 85 to 89 years;Y85-89;2020;105.0;80.0;-25.0;380212.0;-6.575279054843088e-05
TOTAL;PL;F;From 90 to 94 years;Y90-94;2014;110.0;84.0;-26.0;111341.0;-0.00023351685362983987
TOTAL;PL;F;From 90 to 94 years;Y90-94;2015;170.0;149.0;-21.0;122167.0;-0.0001718958474874557
TOTAL;PL;F;From 90 to 94 years;Y90-94;2016;116.0;82.0;-34.0;133307.0;-0.0002550503724485586
TOTAL;PL;F;From 90 to 94 years;Y90-94;2017;164.0;233.0;69.0;142258.0;0.0004850342335756161
TOTAL;PL;F;From 90 to 94 years;Y90-94;2018;277.0;192.0;-85.0;146428.0;-0.000580490070205152
TOTAL;PL;F;From 90 to 94 years;Y90-94;2019;175.0;151.0;-24.0;152666.0;-0.00015720592666343522
TOTAL;PL;F;From 90 to 94 years;Y90-94;2020;34.0;46.0;12.0;160241.0;7.48872011532629e-05
TOTAL;PL;F;From 95 to 99 years;Y95-99;2014;43.0;15.0;-28.0;16210.0;-0.0017273288093769279
TOTAL;PL;F;From 95 to 99 years;Y95-99;2015;12.0;6.0;-6.0;18150.0;-0.00033057851239669424
TOTAL;PL;F;From 95 to 99 years;Y95-99;2016;42.0;18.0;-24.0;20703.0;-0.0011592522822779308
TOTAL;PL;F;From 95 to 99 years;Y95-99;2017;12.0;60.0;48.0;24077.0;0.001993603854300785
TOTAL;PL;F;From 95 to 99 years;Y95-99;2018;39.0;31.0;-8.0;28605.0;-0.00027967138612130745
TOTAL;PL;F;From 95 to 99 years;Y95-99;2019;22.0;22.0;0.0;32524.0;0.0
TOTAL;PL;F;From 95 to 99 years;Y95-99;2020;8.0;8.0;0.0;35917.0;0.0
TOTAL;PL;F;100 years or over;Y_GE100;2014;54.0;15.0;-39.0;3560.0;-0.010955056179775281
TOTAL;PL;F;100 years or over;Y_GE100;2015;11.0;0.0;-11.0;4063.0;-0.002707359094265321
TOTAL;PL;F;100 years or over;Y_GE100;2016;5.0;10.0;5.0;4036.0;0.001238850346878097
TOTAL;PL;F;100 years or over;Y_GE100;2017;24.0;0.0;-24.0;4205.0;-0.005707491082045184
TOTAL;PL;F;100 years or over;Y_GE100;2018;16.0;4.0;-12.0;4161.0;-0.002883922134102379
TOTAL;PL;F;100 years or over;Y_GE100;2019;11.0;0.0;-11.0;4262.0;-0.002580947911778508
TOTAL;PL;F;100 years or over;Y_GE100;2020;4.0;1.0;-3.0;4864.0;-0.0006167763157894736
TOTAL;PL;F;Less than 5 years;Y_LT5;2010;4842.0;3048.0;-1794.0;970764.0;-0.0018480289751165062
TOTAL;PL;F;Less than 5 years;Y_LT5;2011;6916.0;3331.0;-3585.0;997274.0;-0.0035947994232277186
TOTAL;PL;F;Less than 5 years;Y_LT5;2012;7078.0;6765.0;-313.0;998030.0;-0.0003136178271194253
TOTAL;PL;F;Less than 5 years;Y_LT5;2013;5850.0;6399.0;549.0;991451.0;0.0005537338708619992
TOTAL;PL;F;Less than 5 years;Y_LT5;2014;4840.0;6690.0;1850.0;962627.0;0.0019218243410999275
TOTAL;PL;F;Less than 5 years;Y_LT5;2015;5731.0;7941.0;2210.0;935926.0;0.002361297794911136
TOTAL;PL;F;Less than 5 years;Y_LT5;2016;5070.0;8957.0;3887.0;915426.0;0.004246110553993441
TOTAL;PL;F;Less than 5 years;Y_LT5;2017;3693.0;14803.0;11110.0;914857.0;0.012143974413487572
TOTAL;PL;F;Less than 5 years;Y_LT5;2018;2891.0;16231.0;13340.0;923095.0;0.014451383660403317
TOTAL;PL;F;Less than 5 years;Y_LT5;2019;2445.0;15500.0;13055.0;933153.0;0.013990203107100337
TOTAL;PL;F;Less than 5 years;Y_LT5;2020;1504.0;8457.0;6953.0;934493.0;0.007440398162426043
TOTAL;PL;M;From 10 to 14 years;Y10-14;2010;4922.0;1939.0;-2983.0;1041195.0;-0.0028649772617040997
TOTAL;PL;M;From 10 to 14 years;Y10-14;2011;6099.0;2376.0;-3723.0;1010885.0;-0.003682911508232885
TOTAL;PL;M;From 10 to 14 years;Y10-14;2012;6301.0;3234.0;-3067.0;980651.0;-0.0031275142736814626
TOTAL;PL;M;From 10 to 14 years;Y10-14;2013;6157.0;3662.0;-2495.0;952843.0;-0.002618479644600422
TOTAL;PL;M;From 10 to 14 years;Y10-14;2014;6043.0;3431.0;-2612.0;930574.0;-0.0028068697384624973
TOTAL;PL;M;From 10 to 14 years;Y10-14;2015;4850.0;3278.0;-1572.0;918424.0;-0.0017116277449195577
TOTAL;PL;M;From 10 to 14 years;Y10-14;2016;5390.0;3460.0;-1930.0;913284.0;-0.0021132528326347553
TOTAL;PL;M;From 10 to 14 years;Y10-14;2017;4908.0;3726.0;-1182.0;921101.0;-0.0012832468969200988
TOTAL;PL;M;From 10 to 14 years;Y10-14;2018;4331.0;4262.0;-69.0;945376.0;-7.298683275225942e-05
TOTAL;PL;M;From 10 to 14 years;Y10-14;2019;4220.0;4526.0;306.0;985833.0;0.0003103973999653085
TOTAL;PL;M;From 10 to 14 years;Y10-14;2020;3326.0;4724.0;1398.0;1023942.0;0.0013653117071084104
TOTAL;PL;M;From 15 to 19 years;Y15-19;2010;6778.0;2250.0;-4528.0;1287907.0;-0.003515781807226764
TOTAL;PL;M;From 15 to 19 years;Y15-19;2011;8059.0;2721.0;-5338.0;1231893.0;-0.004333168546294199
TOTAL;PL;M;From 15 to 19 years;Y15-19;2012;8013.0;3261.0;-4752.0;1176354.0;-0.004039600324392148
TOTAL;PL;M;From 15 to 19 years;Y15-19;2013;8588.0;3829.0;-4759.0;1127248.0;-0.004221786155309213
TOTAL;PL;M;From 15 to 19 years;Y15-19;2014;9695.0;4485.0;-5210.0;1079388.0;-0.004826809265991469
TOTAL;PL;M;From 15 to 19 years;Y15-19;2015;8968.0;4502.0;-4466.0;1036453.0;-0.004308926695180583
TOTAL;PL;M;From 15 to 19 years;Y15-19;2016;11169.0;3763.0;-7406.0;1005962.0;-0.007362107117366262
TOTAL;PL;M;From 15 to 19 years;Y15-19;2017;10759.0;2974.0;-7785.0;976207.0;-0.007974743061666224
TOTAL;PL;M;From 15 to 19 years;Y15-19;2018;9733.0;3028.0;-6705.0;948612.0;-0.007068221780875637
TOTAL;PL;M;From 15 to 19 years;Y15-19;2019;8819.0;3216.0;-5603.0;927377.0;-0.006041771577254989
TOTAL;PL;M;From 15 to 19 years;Y15-19;2020;3632.0;3421.0;-211.0;915968.0;-0.0002303573923979877
TOTAL;PL;M;From 20 to 24 years;Y20-24;2010;10262.0;17030.0;6768.0;1471789.0;0.0045984852448278934
TOTAL;PL;M;From 20 to 24 years;Y20-24;2011;10000.0;9207.0;-793.0;1430402.0;-0.000554389605159948
TOTAL;PL;M;From 20 to 24 years;Y20-24;2012;10260.0;9054.0;-1206.0;1399440.0;-0.0008617732807408678
TOTAL;PL;M;From 20 to 24 years;Y20-24;2013;8748.0;8392.0;-356.0;1363969.0;-0.0002610029993350289
TOTAL;PL;M;From 20 to 24 years;Y20-24;2014;9717.0;8268.0;-1449.0;1323029.0;-0.0010952140882777323
TOTAL;PL;M;From 20 to 24 years;Y20-24;2015;11150.0;10125.0;-1025.0;1278725.0;-0.0008015796985278305
TOTAL;PL;M;From 20 to 24 years;Y20-24;2016;10852.0;8887.0;-1965.0;1222415.0;-0.001607473730279815
TOTAL;PL;M;From 20 to 24 years;Y20-24;2017;9356.0;6377.0;-2979.0;1166978.0;-0.0025527473525636304
TOTAL;PL;M;From 20 to 24 years;Y20-24;2018;7699.0;6566.0;-1133.0;1118599.0;-0.0010128741398839083
TOTAL;PL;M;From 20 to 24 years;Y20-24;2019;7071.0;6926.0;-145.0;1072518.0;-0.00013519586617660495
TOTAL;PL;M;From 20 to 24 years;Y20-24;2020;5698.0;7971.0;2273.0;1030736.0;0.0022052203474022445
TOTAL;PL;M;From 25 to 29 years;Y25-29;2010;17125.0;34189.0;17064.0;1613060.0;0.01057865175504941
TOTAL;PL;M;From 25 to 29 years;Y25-29;2011;19973.0;25932.0;5959.0;1613230.0;0.0036938316297118203
TOTAL;PL;M;From 25 to 29 years;Y25-29;2012;19662.0;30607.0;10945.0;1602322.0;0.006830711929312585
TOTAL;PL;M;From 25 to 29 years;Y25-29;2013;17404.0;21683.0;4279.0;1568293.0;0.0027284442384171836
TOTAL;PL;M;From 25 to 29 years;Y25-29;2014;16122.0;16981.0;859.0;1516379.0;0.0005664810710251197
TOTAL;PL;M;From 25 to 29 years;Y25-29;2015;17563.0;17548.0;-15.0;1466254.0;-1.0230151119792341e-05
TOTAL;PL;M;From 25 to 29 years;Y25-29;2016;13887.0;15183.0;1296.0;1423888.0;0.0009101839470520153
TOTAL;PL;M;From 25 to 29 years;Y25-29;2017;12401.0;11183.0;-1218.0;1393916.0;-0.0008737972732933692
TOTAL;PL;M;From 25 to 29 years;Y25-29;2018;9538.0;12194.0;2656.0;1358655.0;0.001954874489844736
TOTAL;PL;M;From 25 to 29 years;Y25-29;2019;9587.0;13568.0;3981.0;1320546.0;0.003014662117033409
TOTAL;PL;M;From 25 to 29 years;Y25-29;2020;11846.0;16656.0;4810.0;1278115.0;0.0037633546277134684
TOTAL;PL;M;From 30 to 34 years;Y30-34;2010;15783.0;14578.0;-1205.0;1531003.0;-0.0007870657340318732
TOTAL;PL;M;From 30 to 34 years;Y30-34;2011;20241.0;16052.0;-4189.0;1548483.0;-0.0027052282782568486
TOTAL;PL;M;From 30 to 34 years;Y30-34;2012;22290.0;24253.0;1963.0;1550330.0;0.0012661820386627362
TOTAL;PL;M;From 30 to 34 years;Y30-34;2013;21465.0;21230.0;-235.0;1569436.0;-0.0001497353189298576
TOTAL;PL;M;From 30 to 34 years;Y30-34;2014;20567.0;19958.0;-609.0;1594695.0;-0.0003818912080366465
TOTAL;PL;M;From 30 to 34 years;Y30-34;2015;23937.0;20391.0;-3546.0;1604621.0;-0.0022098676260624782
TOTAL;PL;M;From 30 to 34 years;Y30-34;2016;19543.0;20256.0;713.0;1604422.0;0.00044439679834856413
TOTAL;PL;M;From 30 to 34 years;Y30-34;2017;16055.0;15530.0;-525.0;1595062.0;-0.0003291408108274161
TOTAL;PL;M;From 30 to 34 years;Y30-34;2018;13669.0;15548.0;1879.0;1559745.0;0.0012046840990033627
TOTAL;PL;M;From 30 to 34 years;Y30-34;2019;13208.0;17295.0;4087.0;1510709.0;0.0027053522551331857
TOTAL;PL;M;From 30 to 34 years;Y30-34;2020;15305.0;19710.0;4405.0;1462527.0;0.0030119102074696743
TOTAL;PL;M;From 35 to 39 years;Y35-39;2010;11071.0;7241.0;-3830.0;1329762.0;-0.0028802146549532924
TOTAL;PL;M;From 35 to 39 years;Y35-39;2011;14252.0;8932.0;-5320.0;1375243.0;-0.003868407256026753
TOTAL;PL;M;From 35 to 39 years;Y35-39;2012;15904.0;12722.0;-3182.0;1423816.0;-0.002234839333172264
TOTAL;PL;M;From 35 to 39 years;Y35-39;2013;16531.0;14634.0;-1897.0;1460277.0;-0.0012990686013680966
TOTAL;PL;M;From 35 to 39 years;Y35-39;2014;17534.0;14964.0;-2570.0;1488228.0;-0.0017268859341444994
TOTAL;PL;M;From 35 to 39 years;Y35-39;2015;18716.0;15411.0;-3305.0;1514697.0;-0.0021819545427237265
TOTAL;PL;M;From 35 to 39 years;Y35-39;2016;17073.0;16107.0;-966.0;1531738.0;-0.0006306561566011942
TOTAL;PL;M;From 35 to 39 years;Y35-39;2017;15655.0;13544.0;-2111.0;1535198.0;-0.0013750669294775007
TOTAL;PL;M;From 35 to 39 years;Y35-39;2018;13409.0;14983.0;1574.0;1554123.0;0.0010127898499668303
TOTAL;PL;M;From 35 to 39 years;Y35-39;2019;14485.0;16449.0;1964.0;1582900.0;0.0012407606292248405
TOTAL;PL;M;From 35 to 39 years;Y35-39;2020;13839.0;17509.0;3670.0;1594677.0;0.002301406491722148
TOTAL;PL;M;From 40 to 44 years;Y40-44;2010;8716.0;4896.0;-3820.0;1173791.0;-0.0032544124124311738
TOTAL;PL;M;From 40 to 44 years;Y40-44;2011;11080.0;6326.0;-4754.0;1180584.0;-0.004026820624368956
TOTAL;PL;M;From 40 to 44 years;Y40-44;2012;11682.0;9190.0;-2492.0;1197449.0;-0.0020810907186861404
TOTAL;PL;M;From 40 to 44 years;Y40-44;2013;11943.0;10658.0;-1285.0;1227350.0;-0.0010469711166333972
TOTAL;PL;M;From 40 to 44 years;Y40-44;2014;13176.0;11098.0;-2078.0;1263796.0;-0.0016442527116718206
TOTAL;PL;M;From 40 to 44 years;Y40-44;2015;13714.0;12106.0;-1608.0;1308676.0;-0.0012287227701891072
TOTAL;PL;M;From 40 to 44 years;Y40-44;2016;11776.0;11219.0;-557.0;1353829.0;-0.00041142566749567336
TOTAL;PL;M;From 40 to 44 years;Y40-44;2017;11339.0;9869.0;-1470.0;1403189.0;-0.0010476136856831118
TOTAL;PL;M;From 40 to 44 years;Y40-44;2018;10853.0;10955.0;102.0;1440130.0;7.082693923465243e-05
TOTAL;PL;M;From 40 to 44 years;Y40-44;2019;11414.0;12238.0;824.0;1470338.0;0.0005604153602777049
TOTAL;PL;M;From 40 to 44 years;Y40-44;2020;11682.0;13926.0;2244.0;1497999.0;0.0014979983297719157
TOTAL;PL;M;From 45 to 49 years;Y45-49;2010;7518.0;4173.0;-3345.0;1262505.0;-0.002649494457447693
TOTAL;PL;M;From 45 to 49 years;Y45-49;2011;8802.0;4586.0;-4216.0;1220896.0;-0.0034532015830996254
TOTAL;PL;M;From 45 to 49 years;Y45-49;2012;9232.0;6642.0;-2590.0;1190873.0;-0.0021748750706414538
TOTAL;PL;M;From 45 to 49 years;Y45-49;2013;9050.0;8015.0;-1035.0;1169058.0;-0.0008853281873097827
TOTAL;PL;M;From 45 to 49 years;Y45-49;2014;9546.0;8077.0;-1469.0;1152542.0;-0.0012745739417739223
